target_id	length	eff_length	est_counts	tpm
Batde5_90620	192	39.9639	2278.67	10859.3
Batde5_32093	539	331.858	0	0
Batde5_90618	708	460.124	0	0
Batde5_26416	1536	1339.87	10.8303	1.53946
Batde5_26417	1626	1268.17	3.59998	0.540644
Batde5_90615	591	345.271	0	0
Batde5_90622	402	171.167	0	0
Batde5_26419	867	618.157	0	0
Batde5_90614	507	246.748	65.8546	50.8304
Batde5_90624	927	588.245	2.6007	0.84202
Batde5_90625	1437	1188.03	0	0
Batde5_26423	1056	807.026	0	0
Batde5_90626	174	36.1557	0	0
Batde5_30403	435	199.48	2.15519	2.05768
Batde5_90611	906	657.094	0	0
Batde5_26425	1434	1185.03	0	0
Batde5_26426	1581	1332.03	0	0
Batde5_90629	837	544.998	3	1.04838
Batde5_90609	642	395.005	0	0
Batde5_90608	2160	1722.78	19.1939	2.1219
Batde5_90630	1041	700.789	2	0.543542
Batde5_35614	1012	653.209	85.1013	24.8127
Batde5_90352	886	612.456	512	159.215
Batde5_17297	1253	1053.92	590	106.619
Batde5_13095	900	671.006	48	13.624
Batde5_20268	1508	1233.39	344	53.1186
Batde5_26434	3432	3043.25	207	12.9546
Batde5_26435	5658	4874.7	38	1.48466
Batde5_90632	1101	796.352	39	9.32717
Batde5_13059	327	112.208	317	538.052
Batde5_90356	1393	1035.57	27	4.96563
Batde5_26439	1332	927.678	28	5.74845
Batde5_35617	4094	3629.75	144	7.55573
Batde5_90358	2964	2641.88	41	2.9557
Batde5_26442	2373	2041.27	70	6.53114
Batde5_90635	627	347.48	31	16.9911
Batde5_33502	1195	994.712	486	93.0527
Batde5_26445	5493	5291.98	528	19.0023
Batde5_12887	1341	1078.18	90	15.8979
Batde5_26447	804	547.731	451	156.819
Batde5_12883	792	579.217	40	13.1525
Batde5_26449	1002	756.863	16	4.02618
Batde5_35620	2762	2554.7	352	26.2418
Batde5_35621	1461	1244.44	434	66.4213
Batde5_90367	1622	1354.46	879	123.599
Batde5_90637	1899	1546.55	88	10.837
Batde5_30413	732	503.788	436	164.827
Batde5_90369	797	504.756	99	37.3546
Batde5_26456	873	600.827	47	14.8984
Batde5_26457	891	564.792	11	3.70932
Batde5_4962	693	415.021	30	13.7671
Batde5_37224	762	535.812	357	126.895
Batde5_12872	1209	906.605	241	50.6278
Batde5_90372	3111	2651.28	56	4.02274
Batde5_37225	1421	1218.41	434	67.8403
Batde5_90374	1083	812.114	60	14.071
Batde5_90604	2481	2052.49	328	30.4356
Batde5_90641	228	52.9438	113	406.494
Batde5_26464	1122	750.646	65	16.4918
Batde5_20287	1549	1289.9	200	29.5301
Batde5_90377	1445	1021.02	19	3.54413
Batde5_90642	681	439.477	20	8.6673
Batde5_90643	861	508.685	13	4.86726
Batde5_90644	2256	1742.58	15	1.63942
Batde5_90645	423	188.958	21	21.1662
Batde5_90603	318	105.842	12	21.5931
Batde5_90378	3270	2956.96	322	20.7396
Batde5_90646	1062	870.083	106	23.2025
Batde5_26474	867	524.162	2	0.7267
Batde5_26475	1866	1566.64	156	18.9647
Batde5_35627	2834	2478.2	997	76.6211
Batde5_90380	435	199.48	322	307.431
Batde5_90648	330	114.508	232	385.871
Batde5_90381	1051	807.946	11	2.59299
Batde5_90649	2049	1712.21	299	33.2586
Batde5_20290	963	679.976	1192	333.867
Batde5_20293	918	607.264	4155	1303.12
Batde5_37227	759	483.674	65934	25962.5
Batde5_33508	1181	905.502	3614	760.132
Batde5_26482	2010	1612.3	115	13.5845
Batde5_90384	2227	1933.11	1691	166.601
Batde5_90385	1323	1015.87	752	140.984
Batde5_90600	1452	1128.39	8	1.35028
Batde5_37231	1125	809.456	65	15.2936
Batde5_90652	477	245.291	35	27.1754
Batde5_13102	738	523.998	241	87.5947
Batde5_90387	958	637.1	27	8.07136
Batde5_90388	1632	1405.48	1321	179.006
Batde5_20298	3510	3116.76	155	9.4715
Batde5_35636	2804	2514.83	1751	132.607
Batde5_26489	753	493.236	41	15.8314
Batde5_26490	1131	818.338	3	0.698199
Batde5_26491	1413	1164.03	0	0
Batde5_90391	731	490.05	309.99	120.475
Batde5_26493	1557	1372.77	295	40.9274
Batde5_90599	219	49.256	4	15.4665
Batde5_26494	2007	1617.82	8	0.941782
Batde5_33514	1174	923.9	50	10.3071
Batde5_90598	1512	1104.26	13	2.24213
Batde5_26497	1323	931.264	4	0.818045
Batde5_26498	1311	983.216	28	5.42374
Batde5_90595	1278	997.333	18	3.43734
Batde5_90594	1725	1369.85	6	0.834195
Batde5_90593	1884	1725.15	9	0.993589
Batde5_26501	1482	1295.1	59	8.67642
Batde5_17332	2824	2582.43	5620	414.475
Batde5_90395	738	450.853	890	375.964
Batde5_37237	884	636.892	2679	801.119
Batde5_35641	7015	6553.92	908	26.3861
Batde5_5146	519	274.35	10	6.942
Batde5_90659	1482	1200.19	20	3.17372
Batde5_90660	1374	1086	6	1.05223
Batde5_6608	396	166.074	27	30.9637
Batde5_37238	950	665.301	285	81.5862
Batde5_35643	2201	1855.52	323	33.1533
Batde5_26512	2190	1843.38	306	31.6153
Batde5_90401	1820	1430.12	35	4.66106
Batde5_90402	1719	1342.71	41	5.81557
Batde5_90662	915	704.082	28	7.574
Batde5_90590	513	270.609	46	32.3747
